key,state,action,q_value
1,0,0,0.0
1,0,1,-0.95
1,0,2,7.669909890731511
1,0,3,-0.19
1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,1,3,0.0
1,2,0,0.0
1,2,1,0.0
1,2,2,0.0
1,2,3,0.0
1,3,0,0.0
1,3,1,0.0
1,3,2,0.0
1,3,3,0.0
1,4,0,0.0
1,4,1,0.0
1,4,2,0.0
1,4,3,0.0
1,5,0,0.0
1,5,1,0.0
1,5,2,0.0
1,5,3,0.0
1,6,0,0.0
1,6,1,0.0
1,6,2,0.0
1,6,3,0.0
1,7,0,0.0
1,7,1,0.0
1,7,2,0.0
1,7,3,0.0
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,9,0,0.0
1,9,1,0.0
1,9,2,0.0
1,9,3,0.0
1,10,0,0.0
1,10,1,0.0
1,10,2,0.0
1,10,3,0.0
1,11,0,0.0
1,11,1,0.0
1,11,2,0.0
1,11,3,0.0
1,12,0,0.0
1,12,1,0.0
1,12,2,0.0
1,12,3,0.0
1,13,0,0.0
1,13,1,0.0
1,13,2,0.0
1,13,3,0.0
1,14,0,0.0
1,14,1,0.0
1,14,2,0.0
1,14,3,0.0
1,15,0,0.0
1,15,1,0.0
1,15,2,0.0
1,15,3,0.0
1,16,0,0.0
1,16,1,7.343735215022701
1,16,2,0.0
1,16,3,-0.76
1,17,0,0.0
1,17,1,6.965458667108054
1,17,2,0.0
1,17,3,0.0
1,18,0,-0.95
1,18,1,6.559833479605251
1,18,2,0.0
1,18,3,-0.19
1,19,0,0.0
1,19,1,0.0
1,19,2,6.244624522268685
1,19,3,-0.19
1,20,0,-0.95
1,20,1,5.970549901138444
1,20,2,-0.19
1,20,3,-0.05711340754048001
1,21,0,0.0
1,21,1,5.916355171640386
1,21,2,-0.95
1,21,3,-0.19
1,22,0,0.0
1,22,1,5.855926021073327
1,22,2,0.0
1,22,3,0.0
1,23,0,-0.95
1,23,1,-0.95
1,23,2,5.7772009480682
1,23,3,0.0
1,24,0,0.0
1,24,1,0.0
1,24,2,0.0
1,24,3,0.0
1,25,0,0.0
1,25,1,0.0
1,25,2,0.0
1,25,3,0.0
1,26,0,0.0
1,26,1,0.0
1,26,2,0.0
1,26,3,0.0
1,27,0,0.0
1,27,1,0.0
1,27,2,0.0
1,27,3,0.0
1,28,0,0.0
1,28,1,0.0
1,28,2,0.0
1,28,3,0.0
1,29,0,0.0
1,29,1,0.0
1,29,2,0.0
1,29,3,0.0
1,30,0,0.0
1,30,1,0.0
1,30,2,0.0
1,30,3,0.0
1,31,0,0.0
1,31,1,0.0
1,31,2,0.0
1,31,3,0.0
1,32,0,4.3967687538229985
1,32,1,0.0
1,32,2,-0.19
1,32,3,0.0
1,33,0,0.0
1,33,1,0.0
1,33,2,0.0
1,33,3,2.5863064681411494
1,34,0,0.0
1,34,1,0.0
1,34,2,0.0
1,34,3,0.0
1,35,0,0.0
1,35,1,6.0881707540266365
1,35,2,0.0
1,35,3,0.0
1,36,0,6.026389618285251
1,36,1,-0.95
1,36,2,-0.95
1,36,3,-0.19
1,37,0,0.0
1,37,1,0.0
1,37,2,0.0
1,37,3,0.0
1,38,0,0.0
1,38,1,0.0
1,38,2,0.0
1,38,3,0.0
1,39,0,0.0
1,39,1,0.0
1,39,2,5.664245099093763
1,39,3,0.0
1,40,0,0.0
1,40,1,0.0
1,40,2,0.0
1,40,3,0.0
1,41,0,0.0
1,41,1,0.0
1,41,2,0.0
1,41,3,0.0
1,42,0,0.0
1,42,1,0.0
1,42,2,0.0
1,42,3,0.0
1,43,0,0.0
1,43,1,0.0
1,43,2,0.0
1,43,3,0.0
1,44,0,0.0
1,44,1,0.0
1,44,2,0.0
1,44,3,0.0
1,45,0,0.0
1,45,1,0.0
1,45,2,0.0
1,45,3,0.0
1,46,0,0.0
1,46,1,0.0
1,46,2,0.0
1,46,3,0.0
1,47,0,0.0
1,47,1,0.0
1,47,2,0.0
1,47,3,0.0
1,48,0,0.19
1,48,1,0.0
1,48,2,0.0
1,48,3,0.0
1,49,0,1.038598011564198
1,49,1,-0.95
1,49,2,0.0
1,49,3,0.0
1,50,0,0.0
1,50,1,0.0
1,50,2,0.0
1,50,3,0.0
1,51,0,2.8717847198842144
1,51,1,0.0
1,51,2,0.0
1,51,3,0.0
1,52,0,0.0
1,52,1,0.0
1,52,2,0.0
1,52,3,0.0
1,53,0,-1.7195
1,53,1,-1.7195
1,53,2,-1.6488996353307483
1,53,3,-1.7195
1,54,0,0.0
1,54,1,0.0
1,54,2,0.0
1,54,3,0.0
1,55,0,0.0
1,55,1,0.0
1,55,2,5.504851059743664
1,55,3,0.0
1,56,0,0.0
1,56,1,0.0
1,56,2,0.0
1,56,3,0.0
1,57,0,0.0
1,57,1,0.0
1,57,2,0.0
1,57,3,0.0
1,58,0,0.0
1,58,1,0.0
1,58,2,0.0
1,58,3,0.0
1,59,0,0.0
1,59,1,0.0
1,59,2,0.0
1,59,3,0.0
1,60,0,0.0
1,60,1,0.0
1,60,2,0.0
1,60,3,0.0
1,61,0,0.0
1,61,1,0.0
1,61,2,0.0
1,61,3,0.0
1,62,0,0.0
1,62,1,0.0
1,62,2,0.0
1,62,3,0.0
1,63,0,0.0
1,63,1,0.0
1,63,2,0.0
1,63,3,0.0
1,64,0,0.19
1,64,1,0.0
1,64,2,-0.19
1,64,3,0.0
1,65,0,0.23105319860789442
1,65,1,0.0
1,65,2,0.0
1,65,3,0.0
1,66,0,0.0
1,66,1,0.0
1,66,2,0.0
1,66,3,0.02228740333408777
1,67,0,1.2700646363627246
1,67,1,0.0
1,67,2,0.0
1,67,3,0.0
1,68,0,0.0
1,68,1,0.0
1,68,2,0.0
1,68,3,0.0
1,69,0,-0.9085536253032771
1,69,1,-0.95
1,69,2,-0.846781055705967
1,69,3,-0.95
1,70,0,0.0
1,70,1,0.0
1,70,2,0.0
1,70,3,0.0
1,71,0,0.0
1,71,1,0.0
1,71,2,5.313455536130529
1,71,3,0.0
1,72,0,0.0
1,72,1,0.0
1,72,2,0.0
1,72,3,0.0
1,73,0,0.0
1,73,1,0.0
1,73,2,0.0
1,73,3,0.0
1,74,0,0.0
1,74,1,0.0
1,74,2,0.0
1,74,3,0.0
1,75,0,0.0
1,75,1,0.0
1,75,2,0.0
1,75,3,0.0
1,76,0,0.0
1,76,1,0.0
1,76,2,0.0
1,76,3,0.0
1,77,0,0.0
1,77,1,0.0
1,77,2,0.0
1,77,3,0.0
1,78,0,0.0
1,78,1,0.0
1,78,2,0.0
1,78,3,0.0
1,79,0,0.0
1,79,1,0.0
1,79,2,0.0
1,79,3,0.0
1,80,0,0.19
1,80,1,0.0
1,80,2,0.0
1,80,3,0.0
1,81,0,-0.056535523244094166
1,81,1,0.22395050195812052
1,81,2,-0.19
1,81,3,0.0
1,82,0,-0.0007492270391861178
1,82,1,0.032677406414966165
1,82,2,-0.19
1,82,3,-0.035717277325876456
1,83,0,0.3488343788595185
1,83,1,-0.19
1,83,2,-0.19
1,83,3,-0.21104422324540886
1,84,0,-0.95
1,84,1,-0.37473121134527143
1,84,2,-0.3301006191572924
1,84,3,-0.19116964
1,85,0,-0.2214012022628448
1,85,1,-0.95
1,85,2,-0.30924399999999996
1,85,3,-0.3577461301482858
1,86,0,0.0
1,86,1,0.0
1,86,2,0.0
1,86,3,0.0
1,87,0,-0.19
1,87,1,-0.95
1,87,2,5.14493792433617
1,87,3,-0.95
1,88,0,0.0
1,88,1,0.0
1,88,2,0.0
1,88,3,0.0
1,89,0,0.0
1,89,1,4.833668160174681
1,89,2,-0.19
1,89,3,0.0
1,90,0,0.0
1,90,1,4.736077394106058
1,90,2,-0.95
1,90,3,0.0
1,91,0,0.0
1,91,1,-0.95
1,91,2,4.619290451776756
1,91,3,0.0
1,92,0,0.0
1,92,1,0.0
1,92,2,0.0
1,92,3,0.0
1,93,0,0.0
1,93,1,0.0
1,93,2,0.0
1,93,3,0.0
1,94,0,0.0
1,94,1,0.0
1,94,2,0.0
1,94,3,0.0
1,95,0,0.0
1,95,1,0.0
1,95,2,0.0
1,95,3,0.0
1,96,0,0.19
1,96,1,-0.19
1,96,2,-0.17494042652592637
1,96,3,-0.19
1,97,0,0.19
1,97,1,-0.19
1,97,2,-0.155344
1,97,3,-0.03352503618065303
1,98,0,-0.19116964
1,98,1,-0.09470091168052125
1,98,2,-0.19
1,98,3,0.160759
1,99,0,0.19213763068688092
1,99,1,-0.20174190704742015
1,99,2,-0.08124347521191519
1,99,3,-0.163575007936
1,100,0,-0.21575005333967162
1,100,1,-0.19
1,100,2,0.05779094312480465
1,100,3,-0.191162797020826
1,101,0,-0.003484037219399244
1,101,1,0.3886387826548433
1,101,2,-0.19
1,101,3,-0.03609999999999999
1,102,0,0.0
1,102,1,1.4219963288321078
1,102,2,0.0
1,102,3,0.0
1,103,0,0.0
1,103,1,5.045054405176852
1,103,2,-0.95
1,103,3,0.0
1,104,0,-0.95
1,104,1,4.985359802585695
1,104,2,-0.95
1,104,3,0.0
1,105,0,4.9156698927570055
1,105,1,0.0
1,105,2,0.0
1,105,3,-0.19
1,106,0,0.0
1,106,1,0.0
1,106,2,0.0
1,106,3,0.0
1,107,0,-0.19
1,107,1,0.0
1,107,2,4.480836776053401
1,107,3,0.0
1,108,0,0.0
1,108,1,0.0
1,108,2,0.0
1,108,3,0.0
1,109,0,0.0
1,109,1,0.0
1,109,2,0.0
1,109,3,0.0
1,110,0,0.0
1,110,1,0.0
1,110,2,0.0
1,110,3,0.0
1,111,0,0.0
1,111,1,0.0
1,111,2,0.0
1,111,3,0.0
1,112,0,-0.3439
1,112,1,-0.29957838060543995
1,112,2,-0.195415
1,112,3,-0.378556
1,113,0,-0.10785897260799998
1,113,1,-0.002391408399999989
1,113,2,-0.19
1,113,3,-0.18341536
1,114,0,-0.22725194195486034
1,114,1,-0.3189494766434764
1,114,2,-0.19
1,114,3,-0.19
1,115,0,-0.33789017273344
1,115,1,-0.18735237827115755
1,115,2,-0.30326830178363606
1,115,3,-0.22380708579109287
1,116,0,-0.2825014287808379
1,116,1,-0.15396577747103765
1,116,2,-0.20779213077300346
1,116,3,-0.297527031664
1,117,0,0.0017822842518104565
1,117,1,-0.95
1,117,2,-0.1914330256
1,117,3,-0.26706616968767233
1,118,0,0.0
1,118,1,0.0
1,118,2,0.0
1,118,3,0.0
1,119,0,0.0
1,119,1,0.0
1,119,2,0.0
1,119,3,0.0
1,120,0,0.0
1,120,1,0.0
1,120,2,0.0
1,120,3,0.0
1,121,0,-0.05596041073792003
1,121,1,0.0
1,121,2,0.0
1,121,3,-0.95
1,122,0,-0.95
1,122,1,-0.19
1,122,2,4.145478619382277
1,122,3,-0.03609999999999999
1,123,0,0.0
1,123,1,0.0
1,123,2,0.0
1,123,3,4.321258284874226
1,124,0,0.0
1,124,1,0.0
1,124,2,0.0
1,124,3,0.0
1,125,0,0.0
1,125,1,0.0
1,125,2,0.0
1,125,3,0.0
1,126,0,0.0
1,126,1,0.0
1,126,2,0.0
1,126,3,0.0
1,127,0,0.0
1,127,1,0.0
1,127,2,0.0
1,127,3,0.0
1,128,0,-0.53128636
1,128,1,-0.3788588752
1,128,2,-0.95
1,128,3,-0.76
1,129,0,-0.25156712477200005
1,129,1,-0.35320902750034283
1,129,2,-0.378556
1,129,3,-0.2602182544
1,130,0,-0.43977665223747264
1,130,1,-0.29329558503013664
1,130,2,-0.31841453273169146
1,130,3,-0.378556
1,131,0,-0.378556
1,131,1,-0.3074748788104775
1,131,2,-0.95
1,131,3,-0.36638216993344
1,132,0,-0.39612554400256006
1,132,1,-0.3339293241044958
1,132,2,-0.04092315085887996
1,132,3,-0.37997813460544
1,133,0,-0.22143344305756688
1,133,1,-0.20123016687167017
1,133,2,-0.29623393369610135
1,133,3,-0.290037559016487
1,134,0,-0.95
1,134,1,-0.26347036312576844
1,134,2,-0.30297321039552916
1,134,3,-0.2922350922834064
1,135,0,-0.95
1,135,1,-0.95
1,135,2,-0.95
1,135,3,-0.8897646834791594
1,136,0,0.0
1,136,1,0.0
1,136,2,0.0
1,136,3,0.0
1,137,0,0.0
1,137,1,0.0
1,137,2,3.782786625056257
1,137,3,0.0
1,138,0,-0.155344
1,138,1,0.0
1,138,2,-0.0014440000000000008
1,138,3,3.9625396005580034
1,139,0,0.0
1,139,1,-0.19
1,139,2,0.19
1,139,3,-0.155344
1,140,0,0.0
1,140,1,0.0
1,140,2,-0.19
1,140,3,-0.03609999999999999
1,141,0,0.0
1,141,1,0.0
1,141,2,0.0
1,141,3,0.0
1,142,0,0.0
1,142,1,0.0
1,142,2,0.0
1,142,3,0.0
1,143,0,0.0
1,143,1,0.0
1,143,2,0.0
1,143,3,0.0
1,144,0,0.0
1,144,1,0.0
1,144,2,0.0
1,144,3,0.0
1,145,0,-0.27772926691585936
1,145,1,-0.4441569067961958
1,145,2,-0.378556
1,145,3,-0.95
1,146,0,-0.47204559156990666
1,146,1,-0.95
1,146,2,-0.95
1,146,3,-0.45653094454612236
1,147,0,0.0
1,147,1,0.0
1,147,2,0.0
1,147,3,0.0
1,148,0,-0.378556
1,148,1,-0.04928748372307473
1,148,2,-0.95
1,148,3,-0.95
1,149,0,-0.12787726202611943
1,149,1,-0.12568528984803998
1,149,2,-0.15627856867942774
1,149,3,-0.19
1,150,0,-0.48078297540830733
1,150,1,-0.95
1,150,2,-0.09108276116348002
1,150,3,-0.4074609305960539
1,151,0,0.0
1,151,1,0.0
1,151,2,0.0
1,151,3,0.0
1,152,0,0.0
1,152,1,0.0
1,152,2,0.0
1,152,3,0.0
1,153,0,-0.19
1,153,1,3.6122302855513637
1,153,2,0.0
1,153,3,0.0
1,154,0,-0.19
1,154,1,-0.19
1,154,2,3.4451552675883397
1,154,3,-0.19
1,155,0,0.0
1,155,1,0.0
1,155,2,0.0
1,155,3,-0.19
1,156,0,-0.0014440000000000008
1,156,1,0.0
1,156,2,0.0
1,156,3,0.0
1,157,0,0.0
1,157,1,0.0
1,157,2,0.0
1,157,3,0.0
1,158,0,0.0
1,158,1,0.0
1,158,2,0.0
1,158,3,0.0
1,159,0,0.0
1,159,1,0.0
1,159,2,0.0
1,159,3,0.0
1,160,0,-0.95
1,160,1,-0.425434254262826
1,160,2,-0.95
1,160,3,-0.76
1,161,0,-0.3707710941543745
1,161,1,-0.95
1,161,2,-0.19
1,161,3,-0.17642279074382605
1,162,0,0.0
1,162,1,0.0
1,162,2,0.0
1,162,3,0.0
1,163,0,-0.95
1,163,1,-0.95
1,163,2,-0.8897646834791594
1,163,3,-0.95
1,164,0,0.0
1,164,1,0.0
1,164,2,0.0
1,164,3,0.0
1,165,0,-0.31928570058138883
1,165,1,-0.22570164373082582
1,165,2,-0.95
1,165,3,-0.95
1,166,0,-0.18481972624135642
1,166,1,0.3439
1,166,2,-0.09858980097894018
1,166,3,-0.224656
1,167,0,0.0
1,167,1,-0.95
1,167,2,-0.95
1,167,3,0.0
1,168,0,0.0
1,168,1,0.0
1,168,2,0.0
1,168,3,0.0
1,169,0,0.0
1,169,1,0.0
1,169,2,0.0
1,169,3,0.0
1,170,0,-0.19
1,170,1,-0.03609999999999999
1,170,2,3.2583215599509927
1,170,3,-0.95
1,171,0,0.0
1,171,1,-0.155344
1,171,2,-0.03609999999999999
1,171,3,0.0
1,172,0,-0.0014440000000000008
1,172,1,0.0
1,172,2,0.0
1,172,3,-0.155344
1,173,0,0.0
1,173,1,0.0
1,173,2,0.0
1,173,3,0.0
1,174,0,0.0
1,174,1,0.0
1,174,2,0.0
1,174,3,0.0
1,175,0,0.0
1,175,1,0.0
1,175,2,0.0
1,175,3,0.0
1,176,0,0.0
1,176,1,0.0
1,176,2,0.0
1,176,3,0.0
1,177,0,-0.2100473946268252
1,177,1,-0.27298523461736984
1,177,2,0.0014440000000000008
1,177,3,-0.95
1,178,0,-0.95
1,178,1,-0.2792375356
1,178,2,0.20028454771567147
1,178,3,-0.3382697586101965
1,179,0,-0.26347036312576844
1,179,1,-0.95
1,179,2,-0.3960032898397279
1,179,3,0.16787136040608647
1,180,0,0.0
1,180,1,0.0
1,180,2,0.0
1,180,3,0.0
1,181,0,0.0
1,181,1,0.0
1,181,2,0.0
1,181,3,0.0
1,182,0,0.0
1,182,1,-0.95
1,182,2,0.03055263672377541
1,182,3,0.0
1,183,0,0.0
1,183,1,0.0
1,183,2,0.0
1,183,3,0.0
1,184,0,0.0
1,184,1,0.0
1,184,2,2.166737816020264
1,184,3,0.0
1,185,0,-0.95
1,185,1,-0.19
1,185,2,-0.95
1,185,3,2.654131740998883
1,186,0,0.0
1,186,1,0.0
1,186,2,0.0
1,186,3,3.0110219790428467
1,187,0,-0.19
1,187,1,-0.155344
1,187,2,-0.03609999999999999
1,187,3,0.0
1,188,0,-0.03609999999999999
1,188,1,0.0
1,188,2,0.0
1,188,3,-0.155344
1,189,0,0.0
1,189,1,0.0
1,189,2,0.0
1,189,3,0.0
1,190,0,0.0
1,190,1,0.0
1,190,2,0.0
1,190,3,0.0
1,191,0,0.0
1,191,1,0.0
1,191,2,0.0
1,191,3,0.0
1,192,0,-0.95
1,192,1,-0.554266061926826
1,192,2,-0.95
1,192,3,-0.76
1,193,0,-0.24691981197132423
1,193,1,-0.2944199670031794
1,193,2,0.4125193154956352
1,193,3,-0.20428080840782606
1,194,0,-0.19
1,194,1,-0.27379244690307825
1,194,2,-0.3486554517305991
1,194,3,0.285861211098147
1,195,0,0.36253239537410664
1,195,1,-0.19
1,195,2,-0.14046510217485553
1,195,3,-0.07423308779370033
1,196,0,-0.95
1,196,1,-0.19
1,196,2,-0.08375941482468369
1,196,3,0.9806767011569049
1,197,0,-0.95
1,197,1,-0.19
1,197,2,-0.95
1,197,3,1.1052232057804632
1,198,0,0.0
1,198,1,0.0
1,198,2,0.0
1,198,3,1.1689847649855856
1,199,0,0.0
1,199,1,0.0
1,199,2,0.0
1,199,3,1.2966630411272628
1,200,0,-0.19
1,200,1,-0.95
1,200,2,0.0
1,200,3,1.644375956454645
1,201,0,0.0
1,201,1,0.0
1,201,2,0.0
1,201,3,0.0
1,202,0,0.0
1,202,1,-0.19
1,202,2,-0.0014440000000000008
1,202,3,0.0
1,203,0,0.0
1,203,1,-0.155344
1,203,2,0.0
1,203,3,-0.0014440000000000008
1,204,0,-0.03609999999999999
1,204,1,0.0
1,204,2,-0.19
1,204,3,0.0
1,205,0,0.0
1,205,1,0.0
1,205,2,0.0
1,205,3,0.0
1,206,0,0.0
1,206,1,0.0
1,206,2,0.0
1,206,3,0.0
1,207,0,0.0
1,207,1,0.0
1,207,2,0.0
1,207,3,0.0
1,208,0,0.0
1,208,1,0.0
1,208,2,0.0
1,208,3,0.0
1,209,0,-0.30698459541301104
1,209,1,-0.378556
1,209,2,0.4522568954225855
1,209,3,-0.95
1,210,0,-0.08248935401292978
1,210,1,-0.1914330256
1,210,2,-0.15632209480279877
1,210,3,-0.042038621603375625
1,211,0,-0.19
1,211,1,-0.24886373911152637
1,211,2,-0.1960983665470528
1,211,3,-0.021735709390081237
1,212,0,-0.302121561468406
1,212,1,-0.95
1,212,2,-0.19945885751433318
1,212,3,-0.07695773358072588
1,213,0,0.0
1,213,1,0.0
1,213,2,0.0
1,213,3,0.0
1,214,0,0.0
1,214,1,0.0
1,214,2,0.0
1,214,3,0.0
1,215,0,-0.00264676093653185
1,215,1,0.0
1,215,2,0.0
1,215,3,0.0
1,216,0,0.0
1,216,1,0.0
1,216,2,0.0
1,216,3,0.0
1,217,0,0.0
1,217,1,0.0
1,217,2,0.0
1,217,3,0.0
1,218,0,-0.19
1,218,1,-0.03609999999999999
1,218,2,0.0
1,218,3,0.0
1,219,0,-0.155344
1,219,1,0.19
1,219,2,0.0
1,219,3,0.0
1,220,0,0.19
1,220,1,0.0
1,220,2,0.0
1,220,3,0.0
1,221,0,0.0
1,221,1,0.0
1,221,2,0.0
1,221,3,0.0
1,222,0,0.0
1,222,1,0.0
1,222,2,0.0
1,222,3,0.0
1,223,0,0.0
1,223,1,0.0
1,223,2,0.0
1,223,3,0.0
1,224,0,0.0
1,224,1,0.0
1,224,2,0.0
1,224,3,0.0
1,225,0,-0.29607131286664834
1,225,1,0.4519840959273269
1,225,2,-0.29775182156973823
1,225,3,-0.95
1,226,0,-0.2874671607616
1,226,1,0.4428450643401688
1,226,2,-0.279696477285465
1,226,3,-0.32849933480647214
1,227,0,-0.19
1,227,1,0.4390814335527757
1,227,2,-0.29783104955465767
1,227,3,-0.19
1,228,0,-0.36334293379533317
1,228,1,-0.95
1,228,2,0.4514192625585085
1,228,3,-0.3193345205849032
1,229,0,0.0
1,229,1,0.0
1,229,2,0.0
1,229,3,0.0
1,230,0,-0.95
1,230,1,-0.1676214742819153
1,230,2,-0.19
1,230,3,0.0
1,231,0,-0.10880934033847695
1,231,1,0.0
1,231,2,0.0
1,231,3,0.0
1,232,0,0.0
1,232,1,0.0
1,232,2,0.0
1,232,3,0.0
1,233,0,0.0
1,233,1,0.0
1,233,2,0.0
1,233,3,0.0
1,234,0,0.0
1,234,1,0.0
1,234,2,0.0
1,234,3,0.0
1,235,0,0.0
1,235,1,0.0
1,235,2,0.0
1,235,3,0.0
1,236,0,0.0
1,236,1,0.0
1,236,2,0.0
1,236,3,0.0
1,237,0,0.0
1,237,1,0.0
1,237,2,0.0
1,237,3,0.0
1,238,0,0.0
1,238,1,0.0
1,238,2,0.0
1,238,3,0.0
1,239,0,0.0
1,239,1,0.0
1,239,2,0.0
1,239,3,0.0
1,240,0,-0.95
1,240,1,-0.8800592712502238
1,240,2,-1.1356789744
1,240,3,-0.944224
1,241,0,-0.5074302862127076
1,241,1,-0.5407030903443155
1,241,2,-1.1356789744
1,241,3,-0.5349531973794641
1,242,0,-0.18343393627834156
1,242,1,-0.19116964
1,242,2,-0.19
1,242,3,-0.26335996809883266
1,243,0,-0.15120963001923635
1,243,1,-0.016252831923879968
1,243,2,-0.76
1,243,3,-0.155344
1,244,0,-0.2795103615400001
1,244,1,0.4420605779181509
1,244,2,-0.76
1,244,3,-0.19
1,245,0,-0.95
1,245,1,0.5391815214404392
1,245,2,-0.76
1,245,3,-0.34416338560000004
1,246,0,-0.08785303439529138
1,246,1,0.75075821954332
1,246,2,-0.19
1,246,3,-0.19
1,247,0,-0.0014440000000000008
1,247,1,0.75137981419456
1,247,2,0.0
1,247,3,-0.19
1,248,0,0.0
1,248,1,0.750226817392
1,248,2,0.0
1,248,3,0.0
1,249,0,0.0
1,249,1,0.7348661691999999
1,249,2,0.0
1,249,3,0.0
1,250,0,0.0
1,250,1,0.66033151
1,250,2,0.0
1,250,3,0.0
1,251,0,-0.95
1,251,1,0.503215
1,251,2,-0.76
1,251,3,-0.19
1,252,0,-0.95
1,252,1,0.378556
1,252,2,-0.76
1,252,3,0.0
1,253,0,0.0
1,253,1,0.3439
1,253,2,-0.76
1,253,3,0.0
1,254,0,-0.95
1,254,1,19.0
1,254,2,0.0
1,254,3,-0.19
1,255,0,0.0
1,255,1,0.0
1,255,2,0.0
1,255,3,0.0
